Date,Value
2011-06-18,0.249736
2011-06-19,0.0729478
2011-06-20,-0.0557279
2011-06-21,-0.245699
2011-06-22,-0.0272307
2011-06-23,0.134631
2011-06-24,0.0441838
2011-06-25,-0.209196
2011-06-26,-0.266984
2011-06-27,-0.126344
2011-06-28,0.81576
2011-06-29,1.82321
2011-06-30,1.855
2011-07-01,1.61305
2011-07-02,1.46524
2011-07-03,1.42348
2011-07-04,1.20389
2011-07-05,0.589659
2011-07-06,0.113119
2011-07-07,0.0665536
2011-07-08,0.22298
2011-07-09,0.0627868
2011-07-10,-0.13966
2011-07-11,-0.562454
2011-07-12,-0.774168
2011-07-13,-0.461819
2011-07-14,0.200215
2011-07-15,0.624647
2011-07-16,0.588988
2011-07-17,0.324443
2011-07-18,0.543926
2011-07-19,0.801313
2011-07-20,0.513139
2011-07-21,0.0747331
2011-07-22,0.0628614
2011-07-23,-0.278865
2011-07-24,0.249772
2011-07-25,0.60126
2011-07-26,0.613383
2011-07-27,0.748469
2011-07-28,0.628112
2011-07-29,0.479484
2011-07-30,0.357352
2011-07-31,0.589638
2011-08-01,0.753284
2011-08-02,0.773282
2011-08-03,0.663381
2011-08-04,0.787508
2011-08-05,0.736874
2011-08-06,0.361549
2011-08-07,0.273892
2011-08-08,0.25251
2011-08-09,0.246279
2011-08-10,0.307473
2011-08-11,0.220021
2011-08-12,-0.0443265
2011-08-13,0.128604
2011-08-14,0.711417
2011-08-15,1.05274
2011-08-16,1.03123
2011-08-17,0.659222
2011-08-18,0.251116
2011-08-19,0.435686
2011-08-20,0.963887
2011-08-21,1.32498
2011-08-22,1.35874
2011-08-23,1.26622
2011-08-24,0.954749
2011-08-25,0.614887
2011-08-26,0.581321
2011-08-27,0.637451
2011-08-28,0.302668
2011-08-29,0.255285
2011-08-30,-0.0368636
2011-08-31,-0.12716
2011-09-01,0.251678
2011-09-02,0.0616749
2011-09-03,0.309484
2011-09-04,1.06616
2011-09-05,1.62374
2011-09-06,1.67199
2011-09-07,0.880101
2011-09-08,-0.103461
2011-09-09,0.0595793
2011-09-10,-0.341529
2011-09-11,-0.923709
2011-09-12,-0.815029
2011-09-13,-0.0810193
2011-09-14,0.436352
2011-09-15,0.789303
2011-09-16,0.93476
2011-09-17,1.084
2011-09-18,1.10052
2011-09-19,0.870369
2011-09-20,1.15521
2011-09-21,1.77181
2011-09-22,1.90082
2011-09-23,1.46479
2011-09-24,0.988265
2011-09-25,1.08939
2011-09-26,1.36637
2011-09-27,1.61398
2011-09-28,0.790798
2011-09-29,0.397382
2011-09-30,1.00543
2011-10-01,0.534218
2011-10-02,0.323727
2011-10-03,0.709982
2011-10-04,1.15559
2011-10-05,0.773124
2011-10-06,0.752513
2011-10-07,0.443194
2011-10-08,0.268092
2011-10-09,0.911962
2011-10-10,0.968721
2011-10-11,0.87881
2011-10-12,0.113785
2011-10-13,-0.465743
2011-10-14,-0.483004
2011-10-15,-0.26108
2011-10-16,-0.29968
2011-10-17,-0.220452
2011-10-18,-0.0105991
2011-10-19,0.636953
2011-10-20,0.487738
2011-10-21,0.646846
2011-10-22,0.65394
2011-10-23,0.16161
2011-10-24,-0.197025
2011-10-25,-0.172683
2011-10-26,0.739545
2011-10-27,0.456288
2011-10-28,0.583285
2011-10-29,0.896572
2011-10-30,1.05219
2011-10-31,0.705078
2011-11-01,0.664873
2011-11-02,0.73021
2011-11-03,-0.320398
2011-11-04,0.0739065
2011-11-05,0.202804
2011-11-06,0.308364
2011-11-07,0.895651
2011-11-08,0.588993
2011-11-09,-0.57009
2011-11-10,-0.136155
2011-11-11,-0.15041
2011-11-12,0.754631
2011-11-13,1.62326
2011-11-14,1.48004
2011-11-15,1.14423
2011-11-16,1.00289
2011-11-17,0.60836
2011-11-18,-0.130916
2011-11-19,0.165404
2011-11-20,0.908995
2011-11-21,2.16135
2011-11-22,2.65005
2011-11-23,2.25649
2011-11-24,2.21748
2011-11-25,1.83608
2011-11-26,0.986663
2011-11-27,1.27578
2011-11-28,1.05401
2011-11-29,0.35763
2011-11-30,-0.756618
2011-12-01,-0.675459
2011-12-02,-1.19163
2011-12-03,-1.77871
2011-12-04,-2.27928
2011-12-05,-1.2204
2011-12-06,-1.07803
2011-12-07,-1.86685
2011-12-08,-1.71699
2011-12-09,-0.989887
2011-12-10,-0.795459
2011-12-11,-0.94705
2011-12-12,-0.0966733
2011-12-13,-0.0580961
2011-12-14,-0.0448314
2011-12-15,0.134573
2011-12-16,0.427846
2011-12-17,0.342267
2011-12-18,0.490883
2011-12-19,0.978737
2011-12-20,0.685565
2011-12-21,0.207805
2011-12-22,0.598898
2011-12-23,1.48342
2011-12-24,1.4207
2011-12-25,1.86063
2011-12-26,2.05431
2011-12-27,2.68065
2011-12-28,2.91473
2011-12-29,3.07441
2011-12-30,2.84796
2011-12-31,2.02156
2012-01-01,0.694973
2012-01-02,1.51638
2012-01-03,1.42828
2012-01-04,1.73356
2012-01-05,1.83925
2012-01-06,1.13725
2012-01-07,0.746225
2012-01-08,1.15466
2012-01-09,0.995856
2012-01-10,-0.0709487
2012-01-11,-0.385929
2012-01-12,-0.105932
2012-01-13,0.0813109
2012-01-14,-0.466066
2012-01-15,-1.0828
2012-01-16,-0.291119
2012-01-17,0.203624
2012-01-18,0.277455
2012-01-19,0.794594
2012-01-20,1.63262
2012-01-21,2.44302
2012-01-22,3.16782
2012-01-23,2.87592
2012-01-24,2.94355
2012-01-25,3.23755
2012-01-26,2.63573
2012-01-27,1.52715
2012-01-28,1.05904
2012-01-29,1.54752
2012-01-30,1.85636
2012-01-31,1.58683
2012-02-01,0.935999
2012-02-02,0.802925
2012-02-03,0.387865
2012-02-04,-0.403921
2012-02-05,-1.86637
2012-02-06,-2.38555
2012-02-07,-2.21392
2012-02-08,-1.38778
2012-02-09,-0.668187
2012-02-10,0.273049
2012-02-11,0.630967
2012-02-12,1.39577
2012-02-13,1.22791
2012-02-14,0.58987
2012-02-15,0.253546
2012-02-16,0.732678
2012-02-17,0.775941
2012-02-18,0.79773
2012-02-19,0.788848
2012-02-20,0.86349
2012-02-21,1.68411
2012-02-22,1.66195
2012-02-23,1.05435
2012-02-24,0.675409
2012-02-25,0.665593
2012-02-26,0.256417
2012-02-27,1.01414
2012-02-28,1.71144
2012-02-29,1.71144
2012-03-01,1.37
2012-03-02,1.61517
2012-03-03,1.52734
2012-03-04,1.13229
2012-03-05,0.192229
2012-03-06,0.124118
2012-03-07,0.634096
2012-03-08,0.62517
2012-03-09,1.50925
2012-03-10,1.83793
2012-03-11,1.89822
2012-03-12,1.46387
2012-03-13,1.8903
2012-03-14,1.95492
2012-03-15,2.06365
2012-03-16,2.3292
2012-03-17,1.9133
2012-03-18,1.62752
2012-03-19,1.78511
2012-03-20,1.97019
2012-03-21,1.79444
2012-03-22,0.881903
2012-03-23,-0.198834
2012-03-24,-0.374667
2012-03-25,-0.253484
2012-03-26,-0.0699531
2012-03-27,-0.222332
2012-03-28,0.256181
2012-03-29,0.823856
2012-03-30,1.04538
2012-03-31,0.750625
2012-04-01,0.785229
2012-04-02,0.622068
2012-04-03,0.569614
2012-04-04,-0.116727
2012-04-05,-1.08566
2012-04-06,-1.29005
2012-04-07,-1.62068
2012-04-08,-1.97532
2012-04-09,-1.75519
2012-04-10,-1.28899
2012-04-11,-0.843115
2012-04-12,-0.714162
2012-04-13,-0.756489
2012-04-14,-0.524396
2012-04-15,-0.16777
2012-04-16,-0.190644
2012-04-17,-0.135811
2012-04-18,0.0738324
2012-04-19,0.242356
2012-04-20,0.199156
2012-04-21,-0.49375
2012-04-22,-0.674674
2012-04-23,-0.310864
2012-04-24,0.318044
2012-04-25,0.243755
2012-04-26,0.347627
2012-04-27,0.83705
2012-04-28,1.16515
2012-04-29,1.25038
2012-04-30,1.34751
2012-05-01,1.26432
2012-05-02,1.30533
2012-05-03,1.07686
2012-05-04,1.03329
2012-05-05,0.79727
2012-05-06,0.608302
2012-05-07,0.789228
2012-05-08,1.32902
2012-05-09,1.41879
2012-05-10,1.11624
2012-05-11,0.67342
2012-05-12,0.549582
2012-05-13,0.51745
2012-05-14,0.104074
2012-05-15,0.103316
2012-05-16,0.00611694
2012-05-17,0.0421492
2012-05-18,0.541202
2012-05-19,0.752149
2012-05-20,0.614763
2012-05-21,0.891912
2012-05-22,1.28
2012-05-23,0.90224
2012-05-24,0.257873
2012-05-25,-0.0973192
2012-05-26,0.510212
2012-05-27,0.700579
2012-05-28,0.348785
2012-05-29,0.674125
2012-05-30,1.15859
2012-05-31,1.35288
2012-06-01,1.27654
2012-06-02,1.20137
2012-06-03,0.513485
2012-06-04,-0.0891155
2012-06-05,0.0545728
2012-06-06,0.0761917
2012-06-07,-0.0763768
2012-06-08,-0.0523521
2012-06-09,-0.371251
2012-06-10,-0.482435
2012-06-11,-0.264733
2012-06-12,0.0626883
2012-06-13,0.134547
2012-06-14,0.128728
2012-06-15,0.409422
2012-06-16,1.32414
2012-06-17,1.30491
2012-06-18,0.290674
2012-06-19,-0.306201
2012-06-20,-0.434962
2012-06-21,-0.502101
2012-06-22,-0.650785
2012-06-23,-0.83103
2012-06-24,-0.620275
2012-06-25,0.154894
2012-06-26,0.71023
2012-06-27,0.739149
2012-06-28,0.601862
2012-06-29,0.782275
2012-06-30,0.782445
2012-07-01,0.908584
2012-07-02,0.844444
2012-07-03,0.93031
2012-07-04,0.996607
2012-07-05,0.795594
2012-07-06,0.519901
2012-07-07,0.372214
2012-07-08,0.297064
2012-07-09,0.471117
2012-07-10,0.726888
2012-07-11,0.660068
2012-07-12,0.264829
2012-07-13,0.035619
2012-07-14,-0.0857081
2012-07-15,-0.0309129
2012-07-16,0.0262282
2012-07-17,0.0222367
2012-07-18,-0.0243465
2012-07-19,-0.395993
2012-07-20,-0.574436
2012-07-21,-0.490136
2012-07-22,-0.538131
2012-07-23,-0.446073
2012-07-24,-0.373936
2012-07-25,-0.716376
2012-07-26,-0.738302
2012-07-27,-0.343921
2012-07-28,-0.262751
2012-07-29,-0.208915
2012-07-30,0.339384
2012-07-31,0.451628
2012-08-01,0.364726
2012-08-02,0.157197
2012-08-03,0.101149
2012-08-04,-0.0365529
2012-08-05,0.176633
2012-08-06,0.0125166
2012-08-07,-0.0230221
2012-08-08,0.292173
2012-08-09,0.517364
2012-08-10,0.238052
2012-08-11,-0.125131
2012-08-12,-0.0564243
2012-08-13,0.301376
2012-08-14,-0.0597438
2012-08-15,-0.502205
2012-08-16,-0.368434
2012-08-17,-0.0767172
2012-08-18,-0.0798291
2012-08-19,-0.206398
2012-08-20,-0.242607
2012-08-21,-0.291609
2012-08-22,-0.487963
2012-08-23,-0.195055
2012-08-24,-0.205039
2012-08-25,-0.369286
2012-08-26,-0.625922
2012-08-27,-0.582502
2012-08-28,-0.0927135
2012-08-29,-0.265991
2012-08-30,-0.605136
2012-08-31,-0.323022
2012-09-01,0.219604
2012-09-02,0.568539
2012-09-03,0.324763
2012-09-04,0.00748944
2012-09-05,-0.0520346
2012-09-06,0.0132826
2012-09-07,-0.314874
2012-09-08,0.264492
2012-09-09,0.851635
2012-09-10,0.746539
2012-09-11,0.493705
2012-09-12,0.54375
2012-09-13,0.51885
2012-09-14,0.722803
2012-09-15,0.000259374
2012-09-16,-0.593116
2012-09-17,-0.151741
2012-09-18,-0.594583
2012-09-19,-1.1282
2012-09-20,-1.31585
2012-09-21,-0.954481
2012-09-22,-0.830433
2012-09-23,-0.419881
2012-09-24,-0.389656
2012-09-25,-0.305771
2012-09-26,0.609635
2012-09-27,1.41219
2012-09-28,1.18485
2012-09-29,0.819017
2012-09-30,0.450564
2012-10-01,-0.0734951
2012-10-02,-0.979821
2012-10-03,-1.53498
2012-10-04,-2.02096
2012-10-05,-2.48356
2012-10-06,-2.68241
2012-10-07,-3.01352
2012-10-08,-3.24103
2012-10-09,-2.58858
2012-10-10,-1.90041
2012-10-11,-1.00427
2012-10-12,0.357663
2012-10-13,1.35587
2012-10-14,1.67321
2012-10-15,2.04628
2012-10-16,1.99866
2012-10-17,1.09543
2012-10-18,0.956389
2012-10-19,1.00673
2012-10-20,0.358576
2012-10-21,-0.583707
2012-10-22,-1.13542
2012-10-23,-1.38029
2012-10-24,-1.5921
2012-10-25,-1.50277
2012-10-26,-1.40079
2012-10-27,-0.982803
2012-10-28,-0.67582
2012-10-29,-0.584343
2012-10-30,0.136637
2012-10-31,0.685425
2012-11-01,0.627882
2012-11-02,0.117545
2012-11-03,0.64882
2012-11-04,0.425916
2012-11-05,0.380783
2012-11-06,-0.280548
2012-11-07,-0.847381
2012-11-08,-1.58856
2012-11-09,-1.71082
2012-11-10,-1.17849
2012-11-11,-0.765559
2012-11-12,-0.898681
2012-11-13,-1.42436
2012-11-14,-0.812084
2012-11-15,-0.0426423
2012-11-16,-0.0467773
2012-11-17,0.453675
2012-11-18,1.40998
2012-11-19,1.14328
2012-11-20,0.470531
2012-11-21,0.214649
2012-11-22,-0.207017
2012-11-23,-0.0839666
2012-11-24,-0.587908
2012-11-25,-1.27717
2012-11-26,-1.82787
2012-11-27,-1.91778
2012-11-28,-1.58972
2012-11-29,-0.787491
2012-11-30,-0.325692
2012-12-01,-0.0341237
2012-12-02,0.86382
2012-12-03,1.21631
2012-12-04,1.10338
2012-12-05,1.33463
2012-12-06,1.13602
2012-12-07,0.752526
2012-12-08,-0.236931
2012-12-09,-0.0244636
2012-12-10,0.119599
2012-12-11,-0.00726852
2012-12-12,-0.637704
2012-12-13,0.391376
2012-12-14,0.943971
2012-12-15,1.84739
2012-12-16,2.33288
2012-12-17,2.05391
2012-12-18,1.65195
2012-12-19,1.54385
2012-12-20,0.231294
2012-12-21,-0.616495
2012-12-22,-0.107044
2012-12-23,0.882749
2012-12-24,1.27435
2012-12-25,0.841967
2012-12-26,0.279286
2012-12-27,0.373204
2012-12-28,0.270507
2012-12-29,-0.331957
2012-12-30,-0.326741
2012-12-31,-0.0221998
2013-01-01,-0.376846
2013-01-02,0.107456
2013-01-03,0.0870961
2013-01-04,-0.0538165
2013-01-05,0.0018532
2013-01-06,0.627354
2013-01-07,1.15467
2013-01-08,0.857713
2013-01-09,0.0208872
2013-01-10,-0.685366
2013-01-11,-0.878671
2013-01-12,-1.20698
2013-01-13,-1.62451
2013-01-14,-1.52046
2013-01-15,-1.0793
2013-01-16,-0.625739
2013-01-17,-0.278381
2013-01-18,-0.772823
2013-01-19,-2.02657
2013-01-20,-2.25966
2013-01-21,-1.66966
2013-01-22,-1.18757
2013-01-23,-0.307396
2013-01-24,0.417514
2013-01-25,0.648645
2013-01-26,0.671057
2013-01-27,0.617805
2013-01-28,0.0697587
2013-01-29,-0.481397
2013-01-30,-0.78419
2013-01-31,-0.978445
2013-02-01,-1.32525
2013-02-02,-1.07325
2013-02-03,0.444067
2013-02-04,1.06581
2013-02-05,0.80666
2013-02-06,0.829381
2013-02-07,0.608805
2013-02-08,0.604921
2013-02-09,-0.12445
2013-02-10,0.16388
2013-02-11,0.669081
2013-02-12,0.93226
2013-02-13,0.720639
2013-02-14,0.0807424
2013-02-15,0.185622
2013-02-16,0.28991
2013-02-17,0.133602
2013-02-18,0.255031
2013-02-19,-0.190749
2013-02-20,0.514595
2013-02-21,1.26809
2013-02-22,1.81143
2013-02-23,1.68595
2013-02-24,1.59344
2013-02-25,1.16276
2013-02-26,0.959738
2013-02-27,1.41165
2013-02-28,1.53336
2013-03-01,1.11411
2013-03-02,0.412696
2013-03-03,-0.210197
2013-03-04,-1.1321
2013-03-05,-1.2941
2013-03-06,-0.768021
2013-03-07,-0.895703
2013-03-08,-0.836449
2013-03-09,-0.848928
2013-03-10,-0.702277
2013-03-11,-0.757043
2013-03-12,-0.344603
2013-03-13,0.275029
2013-03-14,0.628652
2013-03-15,0.387457
2013-03-16,0.186089
2013-03-17,0.110388
2013-03-18,0.249291
2013-03-19,0.675539
2013-03-20,1.00029
2013-03-21,0.976982
2013-03-22,0.122466
2013-03-23,-0.0276446
2013-03-24,-0.131504
2013-03-25,-0.141541
2013-03-26,-0.0894354
2013-03-27,-0.779442
2013-03-28,-1.29354
2013-03-29,-1.62903
2013-03-30,-1.98725
2013-03-31,-2.05873
2013-04-01,-1.52504
2013-04-02,-1.00296
2013-04-03,-0.972589
2013-04-04,-0.831551
2013-04-05,0.24094
2013-04-06,1.30134
2013-04-07,1.18963
2013-04-08,0.829132
2013-04-09,1.61451
2013-04-10,2.23112
2013-04-11,1.72973
2013-04-12,1.07784
2013-04-13,0.194896
2013-04-14,-0.682756
2013-04-15,-1.0267
2013-04-16,-0.911577
2013-04-17,-0.500174
2013-04-18,-0.2321
2013-04-19,0.00143871
2013-04-20,-0.546772
2013-04-21,-1.05501
2013-04-22,-1.36241
2013-04-23,-1.93658
2013-04-24,-1.59375
2013-04-25,0.128562
2013-04-26,1.09226
2013-04-27,1.86669
2013-04-28,1.57383
2013-04-29,0.885762
2013-04-30,0.352841
2013-05-01,0.463064
2013-05-02,0.332232
2013-05-03,-0.466521
2013-05-04,-1.10917
2013-05-05,-0.955564
2013-05-06,-0.706136
2013-05-07,-0.791906
2013-05-08,-0.881266
2013-05-09,-1.17795
2013-05-10,-1.38039
2013-05-11,-0.688235
2013-05-12,0.329321
2013-05-13,1.02913
2013-05-14,1.3559
2013-05-15,1.26911
2013-05-16,1.11168
2013-05-17,1.04489
2013-05-18,1.14762
2013-05-19,0.451032
2013-05-20,-0.487939
2013-05-21,-0.797966
2013-05-22,-0.728201
2013-05-23,-0.556639
2013-05-24,-0.673315
2013-05-25,-0.826436
2013-05-26,-0.557098
2013-05-27,-0.2806
2013-05-28,-0.0173303
2013-05-29,-0.0741169
2013-05-30,-0.461793
2013-05-31,-0.762108
2013-06-01,-0.593391
2013-06-02,-0.504452
2013-06-03,-0.320377
2013-06-04,0.337642
2013-06-05,0.567971
2013-06-06,0.339229
2013-06-07,0.443726
2013-06-08,-0.0518417
2013-06-09,-0.61615
2013-06-10,-0.993588
2013-06-11,-0.899467
2013-06-12,-0.659843
2013-06-13,-0.38074
2013-06-14,-0.858644
2013-06-15,-1.75234
2013-06-16,-1.92484
2013-06-17,-1.62333
2013-06-18,-1.14959
2013-06-19,-0.782336
2013-06-20,-0.620733
2013-06-21,-0.564785
2013-06-22,-0.280348
2013-06-23,0.387102
2013-06-24,0.344944
2013-06-25,-0.109913
2013-06-26,-0.401489
2013-06-27,-0.876849
2013-06-28,-1.11902
2013-06-29,-0.894416
2013-06-30,-0.769473
2013-07-01,-0.142459
2013-07-02,0.681115
2013-07-03,0.497461
2013-07-04,0.266197
2013-07-05,0.0942628
2013-07-06,-0.134349
2013-07-07,0.113379
2013-07-08,0.508358
2013-07-09,0.66104
2013-07-10,0.484099
2013-07-11,0.247127
2013-07-12,-0.15325
2013-07-13,-0.534865
2013-07-14,-1.00451
2013-07-15,-1.11459
2013-07-16,-1.19541
2013-07-17,-1.09469
2013-07-18,-1.04922
2013-07-19,-1.02833
2013-07-20,-0.738258
2013-07-21,-0.436862
2013-07-22,-0.501514
2013-07-23,-0.812528
2013-07-24,-0.960567
2013-07-25,-0.718231
2013-07-26,-0.629456
2013-07-27,-0.66253
2013-07-28,-0.854504
2013-07-29,-1.03742
2013-07-30,-1.00194
2013-07-31,-0.850968
2013-08-01,-0.512797
2013-08-02,-0.310125
2013-08-03,-0.224351
2013-08-04,-0.228994
2013-08-05,-0.270644
2013-08-06,-0.462989
2013-08-07,-0.445883
2013-08-08,-0.0131475
2013-08-09,0.0760082
2013-08-10,-0.0673535
2013-08-11,-0.421076
2013-08-12,-0.614198
2013-08-13,-0.490152
2013-08-14,-0.206482
2013-08-15,0.16045
2013-08-16,0.603931
2013-08-17,0.983106
2013-08-18,1.07793
2013-08-19,0.847044
2013-08-20,0.167901
2013-08-21,-0.299947
2013-08-22,-0.123005
2013-08-23,-0.0252269
2013-08-24,0.388688
2013-08-25,0.215457
2013-08-26,0.189683
2013-08-27,0.192827
2013-08-28,0.0934154
2013-08-29,0.1958
2013-08-30,-0.141047
2013-08-31,-0.404712
2013-09-01,-0.282496
2013-09-02,-0.443369
2013-09-03,-0.348101
2013-09-04,0.191236
2013-09-05,0.0795095
2013-09-06,-0.371702
2013-09-07,-0.312713
2013-09-08,0.0792988
2013-09-09,-0.0983894
2013-09-10,-0.529377
2013-09-11,-0.719953
2013-09-12,-0.502172
2013-09-13,-0.574323
2013-09-14,-0.860152
2013-09-15,-0.642846
2013-09-16,-0.0165408
2013-09-17,0.732928
2013-09-18,0.662701
2013-09-19,0.586488
2013-09-20,1.0628
2013-09-21,1.87169
2013-09-22,2.16978
2013-09-23,1.49679
2013-09-24,0.297382
2013-09-25,-0.511025
2013-09-26,-0.107401
2013-09-27,1.0813
2013-09-28,1.78897
2013-09-29,1.78764
2013-09-30,1.26744
2013-10-01,0.611926
2013-10-02,0.120362
2013-10-03,0.155645
2013-10-04,0.477481
2013-10-05,0.130921
2013-10-06,-0.063313
2013-10-07,0.0684182
2013-10-08,-0.284577
2013-10-09,0.59543
2013-10-10,0.187538
2013-10-11,-0.246062
2013-10-12,-0.831373
2013-10-13,-0.925442
2013-10-14,-0.811754
2013-10-15,-1.29201
2013-10-16,-2.32256
2013-10-17,-2.46963
2013-10-18,-1.74463
2013-10-19,-1.18816
2013-10-20,-1.17064
2013-10-21,-1.10415
2013-10-22,-1.52802
2013-10-23,-1.54115
2013-10-24,-1.34465
2013-10-25,-1.5242
2013-10-26,-1.71035
2013-10-27,-2.43891
2013-10-28,-2.16807
2013-10-29,-0.607262
2013-10-30,0.243152
2013-10-31,0.509761
2013-11-01,-0.0543917
2013-11-02,-0.488041
2013-11-03,-0.59361
2013-11-04,-0.404832
2013-11-05,0.0463497
2013-11-06,-0.629393
2013-11-07,-0.633773
2013-11-08,-0.243916
2013-11-09,-1.6059
2013-11-10,-2.33402
2013-11-11,-1.89708
2013-11-12,-1.74175
2013-11-13,-2.01831
2013-11-14,-1.93675
2013-11-15,-0.486279
2013-11-16,0.0629194
2013-11-17,0.668611
2013-11-18,0.830627
2013-11-19,1.16052
2013-11-20,1.13011
2013-11-21,0.194469
2013-11-22,-0.807414
2013-11-23,-0.611658
2013-11-24,-1.40322
2013-11-25,-1.81963
2013-11-26,-1.37666
2013-11-27,-1.30472
2013-11-28,-0.794263
2013-11-29,-0.388451
2013-11-30,-0.223788
2013-12-01,-0.652642
2013-12-02,-2.28107
2013-12-03,-3.25319
2013-12-04,-3.17273
2013-12-05,-2.84776
2013-12-06,-3.0687
2013-12-07,-3.03277
2013-12-08,-2.80944
2013-12-09,-2.19087
2013-12-10,-1.61183
2013-12-11,-0.849468
2013-12-12,0.0703645
2013-12-13,0.366789
2013-12-14,0.618232
2013-12-15,1.0666
2013-12-16,0.38507
2013-12-17,0.3431
2013-12-18,0.124138
2013-12-19,-0.0588981
2013-12-20,0.0309236
2013-12-21,-0.240613
2013-12-22,-0.109613
2013-12-23,0.4458
2013-12-24,0.0274779
2013-12-25,-0.0487421
2013-12-26,0.0592799
2013-12-27,0.340059
2013-12-28,-0.369841
2013-12-29,-0.433317
2013-12-30,-0.034421
2013-12-31,0.152614
2014-01-01,-0.0941562
2014-01-02,-0.0518401
2014-01-03,-0.889948
2014-01-04,-1.68179
2014-01-05,-1.61545
2014-01-06,-1.40975
2014-01-07,-0.786279
2014-01-08,0.318639
2014-01-09,1.24465
2014-01-10,1.39412
2014-01-11,2.06029
2014-01-12,2.32225
2014-01-13,1.5886
2014-01-14,0.846688
2014-01-15,0.339308
2014-01-16,-1.00518
2014-01-17,-1.29499
2014-01-18,-0.37329
2014-01-19,-0.805699
2014-01-20,-1.59376
2014-01-21,-1.28187
2014-01-22,-1.641
2014-01-23,-2.55142
2014-01-24,-3.28931
2014-01-25,-3.57937
2014-01-26,-3.35977
2014-01-27,-2.92344
2014-01-28,-1.95433
2014-01-29,-1.16445
2014-01-30,-1.48743
2014-01-31,-1.9094
2014-02-01,-1.75491
2014-02-02,-1.67528
2014-02-03,-1.4909
2014-02-04,-1.51438
2014-02-05,-1.7834
2014-02-06,-1.31511
2014-02-07,0.434825
2014-02-08,0.160179
2014-02-09,0.524508
2014-02-10,1.44419
2014-02-11,1.67594
2014-02-12,2.53655
2014-02-13,3.27856
2014-02-14,2.99962
2014-02-15,2.65912
2014-02-16,2.98742
2014-02-17,2.7889
2014-02-18,2.35116
2014-02-19,1.84911
2014-02-20,1.06015
2014-02-21,-0.275831
2014-02-22,-1.29962
2014-02-23,-1.52608
2014-02-24,-1.91682
2014-02-25,-2.55155
2014-02-26,-2.57392
2014-02-27,-2.14743
2014-02-28,-2.11149
2014-03-01,-1.73365
2014-03-02,-1.22164
2014-03-03,-0.75458
2014-03-04,-0.442191
2014-03-05,-0.0122757
2014-03-06,0.442199
2014-03-07,0.170076
2014-03-08,0.689453
2014-03-09,1.15364
2014-03-10,0.717978
2014-03-11,0.328082
2014-03-12,0.494636
2014-03-13,0.467096
2014-03-14,0.930892
2014-03-15,0.909805
2014-03-16,1.00705
2014-03-17,0.737992
2014-03-18,0.390466
2014-03-19,0.0165932
2014-03-20,-0.412974
2014-03-21,-0.568335
2014-03-22,-0.966283
2014-03-23,-1.46274
2014-03-24,-1.30104
2014-03-25,-0.743589
2014-03-26,-0.281639
2014-03-27,-0.245336
2014-03-28,-0.474382
2014-03-29,-0.474707
2014-03-30,-0.731429
2014-03-31,-1.07485
2014-04-01,-0.613451
2014-04-02,-0.219944
2014-04-03,0.0150221
2014-04-04,0.465514
2014-04-05,0.641
2014-04-06,0.528975
2014-04-07,0.492433
2014-04-08,0.956473
2014-04-09,0.750701
2014-04-10,0.344258
2014-04-11,-0.546984
2014-04-12,-1.37263
2014-04-13,-1.39483
2014-04-14,-0.753097
2014-04-15,-0.111858
2014-04-16,-0.00140157
2014-04-17,0.679708
2014-04-18,1.00885
2014-04-19,0.836917
2014-04-20,0.590743
2014-04-21,-0.0209332
2014-04-22,0.0381077
2014-04-23,0.44369
2014-04-24,0.86406
2014-04-25,1.11648
2014-04-26,1.60105
2014-04-27,1.85008
2014-04-28,1.07499
2014-04-29,-0.244164
2014-04-30,-1.29729
2014-05-01,-2.24013
2014-05-02,-2.16571
2014-05-03,-1.79789
2014-05-04,-1.27914
2014-05-05,-0.770337
2014-05-06,-0.443967
2014-05-07,0.190873
2014-05-08,0.531621
2014-05-09,0.0756791
2014-05-10,-0.709431
2014-05-11,-1.36724
2014-05-12,-1.77717
2014-05-13,-2.01037
2014-05-14,-1.88204
2014-05-15,-1.97071
2014-05-16,-1.66402
2014-05-17,-1.08614
2014-05-18,-0.459205
2014-05-19,0.231026
2014-05-20,0.287816
2014-05-21,0.314468
2014-05-22,0.618481
2014-05-23,0.765234
2014-05-24,0.423856
2014-05-25,0.0945096
2014-05-26,-0.194198
2014-05-27,-0.456707
2014-05-28,-0.540325
2014-05-29,-0.637387
2014-05-30,-0.721172
2014-05-31,-0.345288
2014-06-01,-0.39969
2014-06-02,-0.486705
2014-06-03,-0.540281
2014-06-04,-0.649901
2014-06-05,-0.555557
2014-06-06,-0.282896
2014-06-07,0.0803838
2014-06-08,0.421945
2014-06-09,0.366373
2014-06-10,0.0639555
2014-06-11,-0.195481
2014-06-12,-0.287892
2014-06-13,0.0788053
2014-06-14,0.637618
2014-06-15,0.278983
2014-06-16,0.166271
2014-06-17,0.587347
2014-06-18,0.87945
2014-06-19,0.609963
2014-06-20,0.540296
2014-06-21,0.506558
2014-06-22,0.548426
2014-06-23,0.308594
2014-06-24,0.448957
2014-06-25,0.721159
2014-06-26,1.11374
2014-06-27,1.05619
2014-06-28,0.742458
2014-06-29,0.302788
2014-06-30,-0.136935
2014-07-01,-0.174193
2014-07-02,0.0476579
2014-07-03,0.314123
2014-07-04,0.362009
2014-07-05,0.0806167
2014-07-06,-0.200947
